filename,xmin,ymin,xmax,ymax,color
01617.jpg,358.5,848.7,399.5,918.2,green
01617.jpg,622.0,1088.4,636.5,1103.6,green
01619.jpg,1077.1,0.0,1318.7,143.6,green
01619.jpg,2032.9,992.8,2041.5,999.8,green
01619.jpg,2015.2,992.7,2026.0,1001.6,green
01619.jpg,1977.6,986.9,1990.8,995.2,red
01621.jpg,1831.6,455.7,1903.0,581.6,red
01621.jpg,2100.4,259.3,2194.4,421.4,red
01621.jpg,459.2,895.4,476.6,938.3,red
01621.jpg,374.7,897.3,390.7,940.2,green
01622.jpg,2158.4,328.3,2227.2,477.9,red
01622.jpg,2055.1,415.3,2101.4,538.0,red
01622.jpg,1279.9,730.5,1308.6,802.2,green
01622.jpg,1169.8,732.2,1198.8,804.2,green
01622.jpg,158.2,1027.1,174.5,1043.3,green
01623.jpg,1644.0,925.7,1663.8,975.5,red
01623.jpg,1644.0,925.7,1663.8,975.5,red
01623.jpg,1616.4,926.8,1639.8,975.2,green
01623.jpg,1616.4,926.8,1639.8,975.2,green
01623.jpg,19.1,654.2,76.7,761.2,red
01624.jpg,893.9,873.9,911.8,925.1,green
01625.jpg,1742.5,590.1,1816.1,740.7,red
01625.jpg,1742.5,590.1,1816.1,740.7,red
01625.jpg,543.7,950.7,560.5,983.7,red
01625.jpg,543.7,950.7,560.5,983.7,red
01625.jpg,1010.1,731.8,1034.0,802.3,red
01625.jpg,1178.4,734.5,1200.8,802.9,red
01626.jpg,1837.1,527.1,1938.6,711.0,red
01626.jpg,1837.1,527.1,1938.6,711.0,red
01626.jpg,2010.4,626.9,2043.7,711.0,green
01626.jpg,2155.0,578.4,2174.2,678.1,green
01626.jpg,1782.1,925.1,1799.1,962.2,red
01626.jpg,1782.1,925.1,1799.1,962.2,red
01626.jpg,522.1,953.0,541.0,987.7,red
01626.jpg,522.1,953.0,541.0,987.7,red
01626.jpg,1179.7,728.9,1202.8,803.0,red
01626.jpg,1004.0,728.1,1027.8,803.0,red
01627.jpg,2295.9,497.3,2357.2,616.4,red
01627.jpg,2490.0,428.0,2564.3,566.5,red
01627.jpg,1209.6,666.8,1242.6,753.4,red
01627.jpg,998.3,663.8,1026.8,750.4,red
01627.jpg,401.5,935.1,436.1,982.1,red
01627.jpg,401.5,935.1,436.1,982.1,red
01629.jpg,1203.5,811.0,1221.8,855.0,red
01629.jpg,1134.0,812.4,1153.1,856.7,red
01629.jpg,1053.6,816.3,1069.6,859.3,red
01630.jpg,1316.7,936.4,1337.9,964.6,green
01631.jpg,2115.5,642.2,2142.9,710.3,red
01631.jpg,1411.6,756.6,1431.2,806.6,green
01631.jpg,1307.4,755.6,1328.7,800.7,red
01631.jpg,432.6,885.2,449.0,912.3,green
01631.jpg,432.6,885.2,449.0,912.3,green
01631.jpg,360.1,715.6,377.6,771.6,red
01632.jpg,2199.9,634.3,2227.3,712.4,red
01632.jpg,1432.2,764.5,1451.8,814.5,green
01632.jpg,1321.9,758.1,1343.2,808.7,red
01632.jpg,393.6,896.2,409.7,923.3,green
01632.jpg,393.6,896.2,409.7,923.3,green
01632.jpg,312.3,710.0,331.1,769.3,red
01634.jpg,2202.4,633.3,2233.7,714.4,green
01634.jpg,1433.0,764.1,1452.6,814.1,red
01634.jpg,1321.9,758.1,1343.2,808.7,red
01634.jpg,393.2,896.2,409.3,923.3,red
01634.jpg,393.2,896.2,409.3,923.3,red
01634.jpg,312.9,712.0,331.7,771.3,green
01635.jpg,2202.4,633.3,2233.7,714.4,green
01635.jpg,1433.0,764.1,1452.6,814.1,red
01635.jpg,1321.9,758.1,1343.2,808.7,red
01635.jpg,393.2,896.2,409.3,923.3,red
01635.jpg,393.2,896.2,409.3,923.3,red
01635.jpg,312.9,712.0,331.7,771.3,green
01636.jpg,2202.4,633.3,2233.7,714.4,green
01636.jpg,1433.0,764.1,1452.6,814.1,red
01636.jpg,1321.9,758.1,1343.2,808.7,red
01636.jpg,393.2,896.2,409.3,923.3,red
01636.jpg,393.2,896.2,409.3,923.3,red
01636.jpg,312.9,712.0,331.7,771.3,green
01637.jpg,2202.4,633.3,2233.7,714.4,yellow
01637.jpg,1432.7,766.1,1452.3,816.1,red
01637.jpg,1322.4,761.5,1343.7,812.1,red
01637.jpg,312.9,712.0,330.9,774.1,yellow
01638.jpg,1695.2,798.7,1730.6,874.0,red
01638.jpg,1695.2,798.7,1730.6,874.0,red
01638.jpg,1392.2,215.4,1463.6,416.8,red
01639.jpg,1151.9,852.7,1172.6,899.6,red
01640.jpg,2149.7,738.4,2176.2,792.7,red
01640.jpg,2039.3,765.7,2066.2,816.4,red
01641.jpg,1600.6,592.2,1724.8,655.2,green
01641.jpg,1268.5,1051.9,1273.7,1060.8,red
01641.jpg,1205.0,1024.6,1210.7,1037.3,green
01641.jpg,1189.1,1024.0,1194.7,1035.9,red
01641.jpg,1154.8,1024.8,1161.1,1037.2,red
01642.jpg,1394.1,1026.0,1402.3,1038.8,red
01642.jpg,1394.1,1026.0,1402.3,1038.8,red
01642.jpg,1250.4,974.1,1258.6,993.5,green
01642.jpg,1218.9,972.8,1227.1,992.9,red
01642.jpg,1151.3,971.1,1159.7,992.2,red
01642.jpg,711.0,1046.7,720.6,1060.0,red
01642.jpg,711.0,1046.7,720.6,1060.0,red
01643.jpg,1634.0,863.4,1662.3,922.9,red
01643.jpg,1157.6,787.1,1225.3,815.3,green
01643.jpg,372.4,884.7,405.8,951.4,red
01644.jpg,1551.9,918.1,1565.9,949.6,red
01644.jpg,1500.5,917.5,1514.5,949.1,red
01644.jpg,1191.2,1014.7,1199.6,1032.6,red
01644.jpg,1191.2,1014.7,1199.6,1032.6,red
01645.jpg,1755.6,721.6,1816.9,830.9,red
01645.jpg,1755.6,721.6,1816.9,830.9,red
01645.jpg,1743.5,801.1,1765.4,880.1,red
01645.jpg,1195.8,749.6,1223.2,816.1,green
01645.jpg,1076.4,751.3,1104.3,819.0,green
01645.jpg,243.8,990.1,266.0,1026.4,red
01645.jpg,243.8,990.1,266.0,1026.4,red
01646.jpg,1775.2,0.0,1894.8,130.2,green
01646.jpg,1260.6,0.0,1357.2,210.3,green
01646.jpg,777.8,52.6,877.8,290.7,green
01646.jpg,2509.3,611.7,2603.3,779.9,red
01646.jpg,2509.3,611.7,2603.3,779.9,red
01647.jpg,1701.6,683.5,1762.7,793.4,red
01647.jpg,1701.6,683.5,1762.7,793.4,red
01649.jpg,1669.2,849.9,1701.3,929.9,green
01650.jpg,1895.1,941.7,1927.1,999.2,red
01650.jpg,1895.1,941.7,1927.1,999.2,red
01650.jpg,797.9,627.5,840.7,738.3,red
01650.jpg,624.8,612.3,675.5,725.0,red
01651.jpg,1190.0,975.1,1200.6,995.7,green
01652.jpg,2178.7,23.6,2313.9,283.4,red
01653.jpg,1072.7,510.2,1213.3,568.5,green
01653.jpg,1275.9,1038.2,1281.8,1046.2,green
01653.jpg,1214.6,1014.7,1221.0,1024.6,green
01653.jpg,1197.7,1014.8,1205.4,1026.1,green
01653.jpg,1163.5,1012.4,1171.0,1023.8,red
01654.jpg,2347.2,595.0,2449.5,768.2,red
01654.jpg,2347.2,595.0,2449.5,768.2,red
01654.jpg,2070.9,549.7,2115.1,667.8,green
01654.jpg,1878.7,607.2,1920.5,710.0,red
01654.jpg,1722.5,650.4,1755.2,743.1,red
01655.jpg,1954.7,434.9,2106.6,508.4,green
01655.jpg,2640.3,967.3,2648.8,975.9,red
01655.jpg,2683.7,964.6,2694.9,974.3,red
01658.jpg,1048.2,986.9,1056.0,1005.5,green
01658.jpg,1048.2,986.9,1056.0,1005.5,green
01658.jpg,1411.0,870.0,1421.6,900.1,red
01658.jpg,1469.1,869.2,1481.7,901.5,green
01659.jpg,896.5,966.8,901.9,979.2,green
01659.jpg,1044.8,994.2,1055.2,1003.5,yellow
01660.jpg,1553.7,712.3,1603.2,835.1,green
01660.jpg,276.4,833.4,317.3,908.4,red
01661.jpg,1954.6,394.2,2056.2,638.0,green
01661.jpg,1897.8,552.9,1959.2,689.6,red
01661.jpg,480.0,926.4,496.2,940.5,green
01661.jpg,421.9,945.0,434.0,955.8,green
01661.jpg,440.5,945.3,452.1,956.0,green
01662.jpg,1483.4,861.3,1506.9,888.9,red
01662.jpg,104.9,748.7,160.9,841.7,green
01662.jpg,505.8,869.3,526.8,943.6,red
01662.jpg,483.4,916.3,503.3,952.1,green
01663.jpg,1473.3,847.7,1502.7,919.0,green
01663.jpg,365.0,847.1,395.7,928.2,red
01663.jpg,341.3,898.0,363.4,940.7,red
01664.jpg,1340.2,686.2,1405.3,856.1,green
01665.jpg,1172.7,842.8,1194.2,894.0,green
01665.jpg,1105.8,846.0,1128.2,896.8,green
01665.jpg,241.1,1027.7,259.0,1059.3,green
01665.jpg,241.1,1027.7,259.0,1059.3,green
01667.jpg,2451.0,765.4,2503.9,853.8,red
01667.jpg,2451.0,765.4,2503.9,853.8,red
01667.jpg,1307.1,849.6,1324.1,895.0,red
01667.jpg,1388.9,845.7,1406.5,892.1,green
01667.jpg,1459.0,843.2,1476.5,888.9,green
01668.jpg,2296.7,692.1,2330.6,767.2,green
01668.jpg,2178.7,698.4,2207.3,772.0,green
01668.jpg,2038.5,705.8,2069.2,782.0,green
01669.jpg,734.5,763.9,762.6,844.7,green
01669.jpg,1074.1,963.5,1088.3,999.8,green
01669.jpg,1074.1,963.5,1088.3,999.8,green
01669.jpg,1554.3,635.1,1589.8,736.1,red
01669.jpg,1696.5,596.1,1737.7,704.2,red
01669.jpg,1875.1,552.7,1918.9,669.7,green
01672.jpg,239.9,797.6,285.6,867.8,red
01672.jpg,1871.4,799.4,1900.1,875.7,red
01672.jpg,1903.0,792.5,1944.5,868.8,green
01672.jpg,1903.0,792.5,1944.5,868.8,green
01673.jpg,1181.5,811.8,1210.1,887.1,green
01673.jpg,1663.4,25.8,1753.3,241.2,red
01674.jpg,1372.8,866.3,1389.5,911.4,red
01674.jpg,1431.3,868.1,1446.3,912.5,red
01675.jpg,1414.7,788.9,1442.2,860.6,red
01675.jpg,1506.5,793.7,1536.9,867.0,red
01675.jpg,2185.9,994.7,2202.7,1031.9,red
01675.jpg,2185.9,994.7,2202.7,1031.9,red
01676.jpg,795.3,873.0,816.4,922.0,green
01677.jpg,1206.8,640.2,1251.0,754.9,green
01677.jpg,1990.0,948.2,2014.9,1003.6,green
01677.jpg,1990.0,948.2,2014.9,1003.6,green
01678.jpg,641.8,953.5,655.8,984.9,green
01678.jpg,745.7,952.6,758.4,982.7,red
01679.jpg,1015.8,882.2,1026.8,911.0,red
01679.jpg,1178.5,881.3,1188.6,908.6,red
01679.jpg,1354.1,953.1,1362.0,968.1,red
01679.jpg,1354.1,953.1,1362.0,968.1,red
01680.jpg,2247.3,182.3,2412.3,465.4,green
01680.jpg,2247.3,182.3,2412.3,465.4,green
01681.jpg,1695.9,545.5,1768.4,750.3,red
01682.jpg,1017.7,914.6,1029.0,946.3,red
01682.jpg,1113.6,916.4,1126.4,948.1,green
01682.jpg,1392.1,998.1,1400.9,1018.6,green
01682.jpg,1392.1,998.1,1400.9,1018.6,green
01683.jpg,1192.6,875.8,1210.2,919.3,yellow
01683.jpg,1285.7,875.6,1303.2,918.4,green
01683.jpg,1350.0,873.8,1368.2,918.7,green
01684.jpg,1353.7,790.4,1378.3,857.0,red
01684.jpg,1493.1,793.1,1516.4,856.3,green
01684.jpg,1590.1,792.8,1615.3,858.7,green
01685.jpg,283.8,1006.2,309.9,1044.9,red
01685.jpg,1354.1,793.9,1375.9,853.7,red
01685.jpg,1494.6,793.7,1514.4,854.1,green
01685.jpg,1592.2,795.4,1613.6,855.2,green
01686.jpg,283.8,1006.2,309.9,1044.9,green
01686.jpg,283.8,1006.2,309.9,1044.9,green
01686.jpg,1354.1,793.9,1375.9,853.7,red
01686.jpg,1494.6,793.7,1514.4,854.1,red
01686.jpg,1592.2,795.4,1613.6,855.2,red
01686.jpg,2240.4,597.2,2286.9,668.3,green
01686.jpg,1228.6,1024.4,1234.2,1034.3,red
01686.jpg,1319.5,1021.2,1327.3,1030.1,red
01687.jpg,283.8,1006.2,309.9,1044.9,green
01687.jpg,283.8,1006.2,309.9,1044.9,green
01687.jpg,1354.1,793.9,1375.9,853.7,red
01687.jpg,1494.6,793.7,1514.4,854.1,red
01687.jpg,1592.2,795.4,1613.6,855.2,red
01687.jpg,2240.4,597.2,2286.9,668.3,green
01687.jpg,1228.2,1027.9,1235.1,1037.9,green
01687.jpg,1318.7,1027.1,1327.3,1035.2,green
01688.jpg,886.2,837.6,942.3,924.7,red
01688.jpg,886.2,837.6,942.3,924.7,red
01688.jpg,1934.2,922.1,1959.8,977.5,red
01688.jpg,1934.2,922.1,1959.8,977.5,red
01689.jpg,1647.7,982.0,1655.7,999.2,red
01689.jpg,1423.3,903.8,1434.6,934.2,red
01689.jpg,1474.9,901.7,1485.6,931.4,red
01689.jpg,1524.5,899.9,1534.4,929.9,red
01690.jpg,1851.8,935.8,1872.6,975.7,red
01690.jpg,1567.4,783.9,1589.5,844.9,red
01690.jpg,1468.3,787.8,1490.4,848.8,red
01690.jpg,1364.3,790.7,1386.7,851.4,red
01691.jpg,1851.8,935.8,1872.6,975.7,red
01691.jpg,1567.4,783.9,1589.5,844.9,red
01691.jpg,1468.3,787.8,1490.4,848.8,red
01691.jpg,1364.3,790.7,1386.7,851.4,red
01692.jpg,1851.8,935.8,1872.6,975.7,red
01692.jpg,1567.4,783.9,1589.5,844.9,red
01692.jpg,1468.3,787.8,1490.4,848.8,red
01692.jpg,1364.3,790.7,1386.7,851.4,red
01693.jpg,2279.5,826.9,2332.0,912.2,red
01693.jpg,2279.5,826.9,2332.0,912.2,red
01693.jpg,1276.9,396.2,1341.3,556.6,red
01693.jpg,1540.8,396.2,1602.1,553.5,green
01693.jpg,1780.5,396.8,1843.7,551.6,green
01695.jpg,1478.8,648.0,1541.5,761.2,green
01695.jpg,1478.8,648.0,1541.5,761.2,green
01695.jpg,1436.6,659.0,1477.4,767.0,red
01695.jpg,1076.1,919.3,1089.2,960.4,red
01696.jpg,742.1,461.8,797.6,604.4,red
01697.jpg,1413.6,805.8,1454.1,878.1,red
01697.jpg,1413.6,805.8,1454.1,878.1,red
01697.jpg,1151.9,936.1,1162.3,965.2,red
01699.jpg,1158.4,940.8,1167.4,966.4,green
01699.jpg,1098.1,942.4,1106.3,967.9,green
01700.jpg,1217.5,909.3,1243.0,965.7,red
01700.jpg,1217.5,909.3,1243.0,965.7,red
01700.jpg,2622.4,255.6,2704.0,437.8,green
01701.jpg,387.3,933.9,399.6,964.3,red
01702.jpg,1989.1,866.7,2016.3,913.9,green
01702.jpg,1558.6,675.5,1591.0,756.5,green
01702.jpg,1422.3,681.1,1456.0,764.5,green
01702.jpg,1277.7,687.7,1311.6,770.4,red
01703.jpg,970.4,961.2,977.1,983.5,green
01703.jpg,986.2,962.0,992.5,983.2,green
01703.jpg,554.1,1007.9,564.8,1030.8,red
01704.jpg,948.9,712.5,978.1,794.0,red
01704.jpg,1094.5,710.0,1128.7,789.5,green
01704.jpg,1219.0,705.2,1249.9,784.4,green
01706.jpg,1313.0,804.7,1325.3,846.5,red
01706.jpg,1391.4,803.8,1407.1,847.2,red
01706.jpg,1472.1,803.9,1488.1,846.7,green
01706.jpg,2029.6,804.4,2061.8,860.8,green
01707.jpg,510.1,812.2,539.6,879.7,red
01707.jpg,502.9,1004.5,522.5,1040.4,green
01707.jpg,502.9,1004.5,522.5,1040.4,green
01707.jpg,525.0,1002.2,542.8,1038.4,red
01707.jpg,525.0,1002.2,542.8,1038.4,red
01707.jpg,1543.0,829.7,1563.7,877.4,green
01707.jpg,1497.0,979.6,1503.5,988.1,red
01707.jpg,1491.6,980.5,1497.0,986.8,green
01708.jpg,1399.9,316.5,1625.8,425.8,yellow
01708.jpg,1701.9,297.5,1933.2,391.7,red
01708.jpg,412.2,990.6,433.8,1005.5,red
01709.jpg,409.6,990.1,434.1,1005.9,red
01709.jpg,1385.9,320.9,1630.0,428.5,yellow
01709.jpg,1706.9,290.6,1930.8,395.6,green
01710.jpg,409.6,990.1,434.1,1005.9,red
01710.jpg,1385.9,320.9,1630.0,428.5,yellow
01710.jpg,1706.9,290.6,1930.8,395.6,green
01711.jpg,105.7,748.8,157.0,837.2,red
01711.jpg,1641.4,701.0,1687.4,831.5,green
01712.jpg,1927.2,835.0,1952.6,856.6,red
01713.jpg,1317.0,873.1,1333.5,921.3,red
01713.jpg,1417.1,871.6,1433.9,916.9,green
01714.jpg,1317.0,873.1,1333.5,921.3,red
01714.jpg,1417.1,871.6,1433.9,916.9,green
01714.jpg,377.1,1015.6,393.1,1045.9,green
01714.jpg,377.1,1015.6,393.1,1045.9,green
01715.jpg,1317.0,873.1,1333.5,921.3,red
01715.jpg,1417.1,871.6,1433.9,916.9,yellow
01715.jpg,1498.2,869.0,1513.1,912.6,yellow
01715.jpg,377.1,1015.6,393.1,1045.9,red
01715.jpg,377.1,1015.6,393.1,1045.9,red
01716.jpg,1317.0,873.1,1333.5,921.3,red
01716.jpg,1418.0,871.6,1434.8,916.9,red
01716.jpg,1498.2,869.0,1513.1,912.6,red
01716.jpg,2280.1,647.8,2317.4,742.7,green
01717.jpg,1317.0,873.1,1333.5,921.3,red
01717.jpg,1418.0,871.6,1434.8,916.9,red
01717.jpg,1498.2,869.0,1513.1,912.6,red
01717.jpg,2280.1,647.8,2317.4,742.7,green
01718.jpg,1255.1,945.7,1261.7,966.3,red
01718.jpg,1303.0,944.8,1310.4,965.8,red
01718.jpg,1335.1,945.0,1341.3,964.8,red
01719.jpg,2601.1,745.5,2674.4,858.9,red
01719.jpg,2601.1,745.5,2674.4,858.9,red
01719.jpg,1175.3,126.5,1259.0,351.4,green
01719.jpg,1683.9,130.0,1769.5,342.0,green
01719.jpg,2016.9,132.3,2102.8,351.3,green
01720.jpg,2122.3,588.0,2165.7,687.4,green
01720.jpg,2183.7,695.5,2248.8,830.1,green
01720.jpg,1682.9,951.5,1697.8,983.0,green
01720.jpg,1309.5,833.3,1329.2,885.4,red
01720.jpg,1116.7,835.2,1136.3,887.7,red
01721.jpg,1238.7,866.2,1255.5,903.9,green
01721.jpg,1141.8,863.9,1159.8,905.5,red
01722.jpg,1237.9,867.4,1253.8,907.1,green
01722.jpg,1143.1,868.4,1156.4,906.7,green
01723.jpg,1510.7,941.7,1522.0,968.1,green
01723.jpg,1242.4,804.3,1265.6,859.6,green
01723.jpg,1109.0,805.6,1132.8,859.6,green
01726.jpg,1668.9,801.9,1705.8,899.0,red
01726.jpg,1293.5,891.6,1321.1,927.8,green
01726.jpg,572.2,892.3,593.2,913.5,red
01726.jpg,193.3,668.7,249.0,759.6,red
01727.jpg,844.9,957.3,854.0,980.5,red
01727.jpg,801.1,955.1,809.6,979.3,red
01728.jpg,1287.8,823.6,1323.4,907.1,green
01728.jpg,1490.0,948.8,1507.2,984.8,green
01728.jpg,1490.0,948.8,1507.2,984.8,green
01728.jpg,28.4,759.1,71.2,833.8,red
01728.jpg,108.7,983.7,128.3,1017.8,green
01728.jpg,108.7,983.7,128.3,1017.8,green
01728.jpg,772.1,829.2,792.0,881.6,red
01728.jpg,875.1,832.1,895.5,884.9,red
01730.jpg,1727.9,929.6,1755.2,981.9,red
01730.jpg,1727.9,929.6,1755.2,981.9,red
01730.jpg,1992.8,72.9,2198.4,467.9,red
01730.jpg,1992.8,72.9,2198.4,467.9,red
01730.jpg,2093.6,477.0,2154.2,610.6,red
01730.jpg,861.2,771.4,895.9,843.7,red
01730.jpg,726.1,766.9,757.2,838.7,red
01730.jpg,292.4,979.5,314.5,1018.8,red
01730.jpg,292.4,979.5,314.5,1018.8,red
01731.jpg,1727.9,929.6,1755.2,981.9,red
01731.jpg,1727.9,929.6,1755.2,981.9,red
01731.jpg,1992.8,72.9,2198.4,467.9,red
01731.jpg,1992.8,72.9,2198.4,467.9,red
01731.jpg,2093.6,477.0,2154.2,610.6,green
01731.jpg,861.2,771.4,895.9,788.1,red
01731.jpg,726.1,766.9,757.2,786.4,red
01732.jpg,1727.9,929.6,1755.2,981.9,red
01732.jpg,1727.9,929.6,1755.2,981.9,red
01732.jpg,1992.8,72.9,2198.4,467.9,red
01732.jpg,1992.8,72.9,2198.4,467.9,red
01732.jpg,2093.6,477.0,2154.2,610.6,green
01732.jpg,861.2,771.4,895.9,843.7,red
01732.jpg,726.1,766.9,757.2,838.7,red
01732.jpg,292.4,979.5,314.5,1018.8,red
01732.jpg,292.4,979.5,314.5,1018.8,red
01733.jpg,1727.9,929.6,1755.2,981.9,red
01733.jpg,1727.9,929.6,1755.2,981.9,red
01733.jpg,1992.8,72.9,2198.4,467.9,red
01733.jpg,1992.8,72.9,2198.4,467.9,red
01733.jpg,2093.6,477.0,2154.2,610.6,green
01733.jpg,861.2,771.4,895.9,843.7,red
01733.jpg,726.1,766.9,757.2,838.7,red
01733.jpg,292.4,979.5,314.5,1018.8,red
01733.jpg,292.4,979.5,314.5,1018.8,red
01734.jpg,1389.2,762.9,1423.6,844.1,green
01735.jpg,1701.7,975.8,1717.2,997.8,red
01735.jpg,1701.7,975.8,1717.2,997.8,red
01735.jpg,1396.6,898.7,1411.0,933.6,red
01735.jpg,1352.3,900.9,1365.2,933.0,red
01735.jpg,924.3,1005.9,933.0,1024.1,red
01736.jpg,1883.4,939.9,1916.2,998.4,red
01736.jpg,1883.4,939.9,1916.2,998.4,red
01736.jpg,746.7,623.4,794.0,743.5,red
01736.jpg,565.5,610.8,622.4,737.1,red
01737.jpg,487.3,1003.7,507.6,1038.9,red
01737.jpg,487.3,1003.7,507.6,1038.9,red
01737.jpg,1381.9,988.0,1395.4,1005.9,green
01737.jpg,1216.8,891.6,1229.0,926.3,green
01737.jpg,1125.5,889.7,1137.9,924.9,green
01738.jpg,817.6,244.6,882.2,431.6,green
01738.jpg,1303.0,280.3,1363.1,456.0,green
01738.jpg,2528.8,652.6,2601.9,776.9,red
01738.jpg,2528.8,652.6,2601.9,776.9,red
01738.jpg,2617.0,645.7,2677.8,770.8,green
01738.jpg,2617.0,645.7,2677.8,770.8,green
01739.jpg,1344.7,898.7,1356.1,930.4,red
01739.jpg,1247.6,895.1,1259.1,931.0,green
01740.jpg,435.9,944.0,458.3,986.4,red
01740.jpg,1089.6,927.7,1122.5,939.0,green
01740.jpg,1150.4,1021.8,1157.6,1029.3,green
01740.jpg,1136.7,1016.8,1145.6,1023.6,red
01740.jpg,1107.0,1016.1,1117.7,1024.1,red
01741.jpg,1041.3,949.1,1051.4,976.2,green
01741.jpg,993.8,948.9,1005.0,978.9,green
01741.jpg,889.1,948.4,901.1,978.1,green
01741.jpg,1226.2,1020.8,1235.0,1040.0,red
01741.jpg,1226.2,1020.8,1235.0,1040.0,red
01741.jpg,2061.1,835.1,2076.7,880.7,red
01741.jpg,2169.2,800.2,2187.9,853.9,green
01742.jpg,790.4,988.9,804.7,1016.6,red
01742.jpg,898.0,1001.7,907.7,1034.0,red
01742.jpg,1093.7,1013.6,1105.0,1032.0,green
01742.jpg,1093.7,1013.6,1105.0,1032.0,green
01742.jpg,1547.2,883.5,1559.1,916.3,yellow
01742.jpg,1485.0,883.4,1495.3,916.8,red
01743.jpg,0.0,984.2,19.5,1059.2,red
01743.jpg,433.1,1018.0,455.8,1053.7,green
01743.jpg,782.1,992.1,799.3,1022.6,red
01743.jpg,782.1,992.1,799.3,1022.6,red
01743.jpg,1244.5,777.7,1265.8,839.4,red
01743.jpg,1366.9,775.4,1385.6,836.4,red
01743.jpg,2273.9,728.5,2340.6,837.8,red
01743.jpg,2273.9,728.5,2340.6,837.8,red
01744.jpg,2276.2,727.7,2337.4,830.6,green
01744.jpg,2276.2,727.7,2337.4,830.6,green
01744.jpg,0.0,987.7,18.1,1057.6,green
01744.jpg,431.9,1019.1,453.7,1054.1,red
01744.jpg,431.9,1019.1,453.7,1054.1,red
01744.jpg,782.7,991.6,798.7,1006.9,green
01744.jpg,1244.6,778.1,1265.6,838.1,red
01744.jpg,1365.4,775.7,1385.6,835.4,red
01745.jpg,2276.2,727.7,2337.4,830.6,green
01745.jpg,2276.2,727.7,2337.4,830.6,green
01745.jpg,0.0,987.7,18.1,1057.6,green
01745.jpg,431.9,1019.1,453.7,1054.1,red
01745.jpg,431.9,1019.1,453.7,1054.1,red
01745.jpg,782.7,991.6,798.7,1017.5,green
01745.jpg,1244.6,778.1,1265.6,838.1,red
01745.jpg,1365.4,775.7,1385.6,835.4,red
01749.jpg,1751.1,566.4,1797.2,682.3,red
01750.jpg,1442.0,772.5,1482.9,899.8,red
01750.jpg,1410.6,849.6,1437.5,914.0,green
01751.jpg,1387.1,938.6,1396.8,963.6,red
01751.jpg,1313.0,940.1,1323.4,963.2,red
01751.jpg,835.0,1011.2,840.6,1028.5,red
01752.jpg,92.2,791.3,117.5,855.5,red
01752.jpg,1138.5,798.1,1156.2,851.4,yellow
01752.jpg,1328.9,796.3,1347.4,850.3,red
01752.jpg,1810.0,925.5,1824.7,965.0,red
01752.jpg,1810.9,567.0,1850.4,670.1,red
01752.jpg,1922.2,436.8,1971.4,559.5,red
01753.jpg,2054.6,742.1,2119.1,859.6,red
01754.jpg,1178.8,973.2,1189.1,980.7,green
01755.jpg,1136.5,1055.7,1145.0,1063.7,green
01755.jpg,1149.6,1052.7,1157.8,1062.1,red
01755.jpg,1161.0,1050.1,1169.2,1057.8,red
01756.jpg,1137.9,983.6,1146.8,1005.8,green
01756.jpg,1171.8,988.1,1183.9,998.6,red
01756.jpg,1205.2,979.3,1214.2,1002.0,red
01757.jpg,1198.6,746.6,1227.5,825.1,red
01757.jpg,1323.5,766.8,1367.1,800.5,green
01757.jpg,1455.8,741.8,1483.8,821.5,green
01758.jpg,1198.8,747.1,1226.2,826.6,red
01758.jpg,1323.6,766.6,1365.7,800.7,green
01758.jpg,1453.8,742.2,1484.9,821.1,green
01760.jpg,1195.2,747.2,1228.6,824.8,red
01760.jpg,1322.5,766.9,1369.3,801.1,green
01761.jpg,1195.2,747.2,1228.6,824.8,red
01761.jpg,1322.5,766.9,1369.3,801.1,red
01761.jpg,1456.4,740.9,1485.0,821.5,red
01762.jpg,1195.2,747.2,1228.6,824.8,red
01762.jpg,1322.5,766.9,1369.3,801.1,red
01762.jpg,1456.4,740.9,1485.0,821.5,red
01763.jpg,2154.8,605.0,2207.3,717.6,red
01763.jpg,1968.6,645.8,2032.7,698.9,red
01763.jpg,1789.7,624.4,1843.2,738.2,green
01764.jpg,1177.2,969.4,1187.4,985.3,red
01764.jpg,1224.5,964.0,1234.2,981.3,red
01764.jpg,912.0,1017.5,920.5,1027.8,red
01765.jpg,1303.9,959.3,1314.7,971.4,red
01765.jpg,1115.0,913.2,1124.4,937.6,red
01765.jpg,1008.4,919.6,1021.9,946.7,red
01765.jpg,385.7,1027.9,397.5,1044.8,red
01766.jpg,1561.6,910.0,1579.1,936.0,red
01766.jpg,1116.4,792.5,1141.9,853.3,red
01766.jpg,864.2,801.0,889.9,860.6,red
01766.jpg,803.2,999.9,813.6,1007.6,green
01766.jpg,1459.3,358.6,1527.4,511.1,green
01766.jpg,1957.1,48.2,2180.0,432.1,green
01767.jpg,2319.8,355.8,2449.8,596.4,red
01768.jpg,1605.2,797.3,1636.0,883.1,green
01768.jpg,915.5,797.4,953.3,882.7,green
01770.jpg,1239.5,937.9,1252.3,969.2,green
01770.jpg,1833.0,921.5,1861.7,974.6,red
01770.jpg,1833.0,921.5,1861.7,974.6,red
01771.jpg,861.4,884.8,882.0,934.1,green
01771.jpg,973.1,884.7,991.1,935.1,green
01771.jpg,1079.2,886.5,1099.4,936.5,green
01771.jpg,2432.3,970.8,2451.2,1002.9,green
01771.jpg,2432.3,970.8,2451.2,1002.9,green
01771.jpg,600.1,904.2,613.2,920.5,green
